Iteration,schedules
226,"[(1, 5), (7, 7), (17, 15), (5, 8), (22, 11), (29, 12), (56, 10), (60, 4), (73, 8), (78, 7), (34, 3), (89, 11), (107, 3), (168, 6), (181, 11), (122, 10), (123, 10), (144, 14), (6, 5), (154, 14), (160, 15), (4, 10), (105, 9), (14, 14), (85, 13), (106, 2), (15, 2), (157, 7), (61, 3), (23, 8), (161, 10), (62, 15), (86, 4), (149, 12), (66, 2), (150, 6), (2, 5), (120, 13), (87, 8), (18, 2), (26, 15), (30, 6), (27, 2), (165, 8), (57, 5), (74, 3), (35, 1), (100, 4), (124, 4), (145, 3), (155, 8), (16, 5), (151, 8), (156, 4), (134, 6), (139, 2), (158, 1), (159, 5), (140, 6), (136, 5), (19, 8), (67, 10), (101, 1), (59, 12), (36, 9), (125, 12), (137, 8), (138, 2), (141, 9), (102, 4), (68, 4), (103, 13), (104, 14), (121, 8), (143, 14), (126, 12), (39, 13), (128, 11), (24, 5), (40, 4), (41, 15), (42, 12), (133, 8), (25, 12), (28, 11), (43, 7), (44, 2), (20, 2), (3, 4), (46, 1), (47, 15), (48, 9), (50, 8), (31, 4), (166, 7), (75, 4), (21, 3), (32, 7), (33, 10), (167, 12)]"
227,"[(1, 5), (7, 7), (29, 3), (17, 11), (12, 4), (5, 8), (89, 13), (40, 4), (56, 2), (60, 3), (73, 2), (107, 8), (18, 6), (144, 15), (78, 4), (105, 8), (122, 11), (61, 1), (106, 2), (129, 1), (62, 11), (130, 2), (168, 5), (66, 12), (19, 10), (67, 11), (160, 6), (34, 3), (139, 2), (140, 6), (37, 10), (149, 9), (154, 5), (2, 5), (3, 4), (100, 6), (141, 9), (143, 14), (101, 12), (102, 14), (103, 13), (132, 1), (133, 8), (104, 14), (157, 12), (158, 11), (155, 15), (156, 4), (115, 10), (68, 3), (58, 11), (59, 12), (117, 14), (116, 8), (118, 15), (38, 4), (39, 13), (159, 5), (173, 12), (4, 11), (174, 4), (150, 13), (22, 11), (26, 15), (27, 13), (151, 5), (74, 3), (75, 13), (23, 15), (24, 11), (25, 12), (28, 11), (20, 14), (13, 8), (145, 3), (21, 3), (161, 15), (85, 10), (87, 2), (162, 2), (86, 4), (163, 11), (164, 6), (167, 10), (6, 3), (51, 10), (54, 13), (55, 14), (52, 10), (53, 14), (55, 14), (30, 14), (31, 4), (32, 7), (33, 10), (134, 6), (135, 6), (138, 2)]"
228,"[(1, 5), (149, 12), (17, 13), (7, 7), (29, 3), (73, 8), (40, 4), (89, 13), (60, 5), (122, 10), (105, 8), (56, 10), (107, 8), (139, 10), (144, 14), (160, 15), (4, 10), (154, 8), (14, 14), (18, 6), (61, 15), (2, 7), (74, 5), (41, 15), (42, 12), (100, 6), (152, 13), (78, 4), (112, 3), (153, 6), (113, 15), (75, 13), (140, 1), (62, 15), (146, 2), (157, 7), (34, 3), (168, 2), (5, 6), (30, 6), (129, 1), (79, 13), (66, 10), (101, 12), (102, 13), (147, 7), (81, 14), (67, 10), (68, 13), (3, 4), (131, 15), (132, 1), (19, 7), (45, 4), (46, 3), (103, 4), (133, 8), (20, 14), (114, 7), (158, 11), (104, 14), (80, 8), (47, 15), (49, 14), (141, 10), (143, 14), (15, 2), (16, 14), (21, 10), (35, 1), (36, 9), (39, 13), (170, 11), (171, 15), (172, 7), (50, 8), (31, 4), (32, 7), (33, 10), (6, 5), (155, 15), (156, 4), (159, 5), (57, 5), (59, 12), (161, 15), (162, 13), (163, 15), (164, 11), (167, 12), (106, 15), (22, 11), (26, 15), (134, 6), (135, 6), (138, 2), (27, 13), (23, 15), (24, 11), (25, 12), (28, 11)]"
229,"[(1, 5), (29, 12), (7, 7), (60, 5), (22, 11), (149, 9), (56, 2), (73, 2), (34, 3), (4, 12), (78, 4), (40, 4), (154, 8), (122, 10), (152, 10), (105, 8), (51, 10), (157, 6), (134, 6), (155, 15), (153, 6), (52, 10), (135, 6), (88, 7), (158, 11), (123, 10), (124, 4), (125, 12), (160, 15), (74, 13), (126, 7), (168, 6), (5, 6), (30, 6), (8, 12), (69, 1), (106, 2), (75, 8), (107, 3), (57, 7), (17, 11), (144, 14), (2, 7), (23, 15), (53, 14), (55, 14), (24, 11), (25, 12), (3, 4), (70, 14), (71, 13), (72, 15), (76, 14), (145, 13), (18, 6), (19, 10), (20, 15), (59, 3), (120, 13), (35, 1), (9, 12), (10, 11), (11, 15), (21, 10), (54, 13), (178, 11), (55, 14), (36, 9), (39, 13), (121, 13), (31, 4), (32, 7), (89, 4), (139, 10), (156, 4), (138, 2), (159, 5), (142, 12), (143, 14), (100, 13), (101, 12), (102, 14), (103, 4), (104, 5), (161, 15), (165, 12), (166, 7), (128, 11), (133, 8), (167, 12), (33, 10), (6, 5), (26, 15), (27, 13), (28, 11)]"
230,"[(1, 5), (149, 15), (17, 13), (7, 7), (29, 3), (89, 4), (22, 11), (34, 3), (56, 2), (60, 3), (73, 2), (78, 4), (26, 15), (12, 10), (61, 3), (90, 7), (134, 6), (37, 7), (139, 10), (135, 1), (62, 11), (23, 15), (74, 3), (160, 11), (40, 4), (105, 8), (107, 3), (122, 10), (93, 8), (144, 12), (154, 5), (13, 8), (168, 2), (2, 5), (4, 11), (5, 8), (108, 8), (150, 13), (58, 11), (83, 3), (27, 2), (38, 4), (18, 6), (138, 2), (63, 2), (3, 2), (170, 14), (19, 7), (161, 10), (109, 6), (110, 14), (75, 8), (84, 1), (59, 3), (39, 13), (64, 14), (20, 2), (165, 4), (41, 8), (151, 8), (171, 14), (111, 8), (172, 6), (42, 12), (65, 12), (68, 4), (106, 2), (43, 7), (123, 5), (127, 13), (146, 2), (147, 8), (128, 11), (21, 9), (24, 11), (25, 12), (166, 7), (155, 8), (156, 4), (30, 14), (167, 10), (31, 4), (32, 7), (157, 9), (94, 12), (95, 12), (142, 3), (143, 14), (97, 9), (98, 10), (99, 11), (44, 11), (46, 3), (47, 6), (48, 9), (133, 8), (28, 11), (33, 10), (50, 8), (158, 11), (6, 5), (159, 5)]"
231,"[(1, 5), (7, 7), (17, 15), (139, 10), (60, 11), (89, 13), (22, 1), (29, 3), (69, 8), (56, 2), (73, 2), (34, 3), (105, 8), (107, 3), (74, 13), (106, 15), (58, 11), (59, 3), (75, 13), (2, 7), (122, 11), (144, 12), (40, 4), (18, 2), (149, 12), (154, 8), (155, 8), (70, 10), (160, 11), (168, 5), (4, 11), (5, 8), (6, 5), (8, 14), (78, 7), (71, 13), (100, 6), (145, 3), (101, 9), (102, 4), (134, 6), (140, 1), (103, 6), (23, 8), (26, 15), (30, 6), (35, 1), (157, 7), (161, 15), (169, 7), (9, 8), (162, 13), (83, 5), (150, 13), (72, 14), (141, 10), (136, 5), (84, 10), (151, 8), (24, 5), (143, 11), (137, 8), (3, 2), (138, 2), (25, 12), (76, 14), (158, 11), (163, 15), (164, 11), (167, 12), (10, 11), (11, 15), (36, 9), (104, 11), (19, 10), (20, 15), (21, 10), (123, 5), (27, 2), (28, 11), (39, 5), (127, 13), (128, 11), (133, 8), (31, 4), (32, 7), (156, 4), (51, 3), (33, 6), (119, 6), (52, 10), (54, 10), (53, 13), (55, 14), (159, 5)]"
232,"[(139, 10), (1, 5), (149, 9), (7, 7), (160, 11), (60, 5), (168, 5), (89, 10), (2, 5), (69, 5), (4, 10), (90, 7), (91, 7), (140, 1), (17, 11), (92, 6), (107, 8), (5, 6), (40, 4), (56, 2), (73, 2), (94, 9), (154, 14), (78, 4), (6, 3), (157, 7), (158, 1), (170, 14), (3, 4), (70, 10), (171, 15), (71, 9), (72, 6), (172, 7), (155, 8), (95, 2), (97, 9), (98, 10), (99, 12), (144, 12), (146, 14), (147, 8), (156, 4), (161, 10), (141, 9), (22, 1), (29, 3), (18, 6), (74, 5), (85, 11), (87, 8), (159, 5), (86, 7), (75, 13), (105, 8), (122, 10), (106, 2), (123, 5), (124, 4), (125, 12), (76, 4), (126, 12), (128, 11), (133, 8), (19, 10), (143, 6), (30, 14), (31, 4), (23, 15), (24, 11), (58, 11), (8, 15), (9, 12), (10, 11), (11, 15), (59, 12), (25, 12), (32, 7), (33, 10), (20, 15), (21, 10), (41, 15), (112, 6), (113, 15), (114, 9), (42, 12), (43, 7), (44, 11), (46, 3), (47, 15), (152, 10), (153, 8), (165, 4), (166, 7), (167, 12), (49, 14), (50, 8), (26, 15), (27, 2), (28, 11), (34, 2), (134, 6), (35, 1), (136, 8), (137, 8), (36, 9), (39, 9), (138, 2)]"
233,"[(1, 5), (7, 7), (73, 2), (149, 9), (144, 15), (17, 13), (22, 11), (29, 12), (34, 3), (56, 2), (60, 3), (78, 4), (61, 3), (23, 15), (30, 6), (4, 10), (24, 11), (152, 13), (105, 11), (62, 15), (25, 12), (153, 2), (106, 2), (66, 2), (160, 15), (88, 12), (89, 3), (161, 15), (100, 4), (101, 12), (107, 13), (119, 6), (102, 14), (145, 3), (103, 13), (104, 14), (67, 11), (68, 13), (74, 5), (75, 13), (162, 13), (163, 15), (164, 11), (167, 12), (31, 4), (32, 7), (5, 8), (6, 5), (33, 10), (57, 7), (59, 12), (37, 10), (38, 12), (39, 13), (26, 15), (139, 2), (142, 12), (12, 10), (27, 13), (134, 6), (135, 6), (143, 14), (154, 5), (168, 2), (2, 5), (155, 9), (28, 11), (156, 4), (18, 2), (13, 4), (157, 7), (19, 7), (20, 15), (179, 8), (158, 1), (122, 10), (138, 2), (21, 9), (129, 9), (130, 12), (132, 1), (3, 4), (133, 8), (159, 5), (180, 3), (40, 4), (51, 10), (54, 13), (52, 10), (53, 14), (55, 14)]"
234,"[(1, 5), (7, 7), (5, 13), (144, 14), (17, 15), (160, 15), (6, 5), (154, 8), (73, 2), (22, 11), (4, 12), (134, 6), (14, 14), (18, 6), (40, 4), (26, 15), (15, 4), (34, 3), (56, 10), (168, 5), (2, 7), (29, 12), (60, 4), (61, 5), (78, 7), (89, 4), (16, 10), (105, 9), (155, 9), (107, 6), (157, 7), (122, 11), (100, 13), (139, 10), (149, 12), (145, 13), (158, 7), (123, 10), (101, 9), (178, 14), (30, 6), (62, 11), (88, 1), (19, 8), (102, 13), (20, 14), (161, 15), (37, 10), (21, 10), (38, 12), (39, 9), (165, 12), (74, 5), (23, 15), (136, 8), (24, 11), (137, 8), (138, 2), (142, 12), (143, 14), (103, 4), (104, 14), (25, 12), (156, 4), (159, 5), (75, 13), (124, 4), (31, 4), (63, 2), (64, 14), (3, 4), (106, 2), (65, 11), (68, 13), (32, 7), (33, 10), (125, 13), (150, 6), (41, 8), (42, 12), (45, 13), (46, 3), (47, 15), (49, 14), (50, 8), (151, 12), (27, 2), (28, 11), (57, 5), (112, 3), (166, 7), (126, 7), (59, 3), (113, 12), (167, 10), (114, 1), (128, 11), (133, 8)]"
235,"[(1, 5), (29, 3), (7, 7), (22, 11), (34, 3), (17, 13), (60, 4), (105, 11), (73, 8), (56, 2), (12, 2), (23, 8), (89, 4), (107, 6), (122, 11), (37, 10), (139, 2), (144, 12), (160, 15), (149, 9), (154, 5), (168, 2), (2, 5), (4, 10), (106, 15), (5, 6), (30, 6), (26, 15), (13, 8), (100, 6), (120, 1), (129, 1), (38, 4), (142, 3), (157, 7), (146, 2), (24, 5), (147, 7), (179, 8), (152, 10), (155, 8), (143, 6), (156, 4), (153, 8), (180, 3), (25, 12), (158, 1), (74, 5), (101, 10), (69, 1), (70, 15), (71, 13), (72, 15), (102, 14), (103, 13), (104, 14), (131, 15), (132, 1), (75, 13), (76, 14), (133, 8), (27, 13), (121, 8), (39, 9), (28, 11), (31, 4), (32, 7), (33, 10), (159, 5), (6, 5), (3, 4), (134, 6), (135, 6), (18, 6), (58, 11), (59, 12), (19, 10), (40, 4), (51, 10), (161, 10), (78, 7), (138, 2), (88, 15), (162, 2), (20, 14), (54, 10), (52, 10), (53, 14), (55, 14), (21, 9), (163, 11), (164, 11), (167, 10)]"
236,"[(1, 5), (17, 13), (7, 7), (149, 12), (107, 8), (14, 15), (168, 2), (78, 7), (89, 13), (105, 11), (134, 6), (139, 2), (144, 12), (154, 5), (160, 6), (2, 5), (40, 4), (56, 2), (142, 3), (100, 4), (15, 2), (60, 3), (73, 2), (122, 11), (22, 1), (143, 6), (29, 3), (175, 14), (5, 8), (18, 6), (152, 13), (115, 8), (79, 14), (161, 15), (4, 11), (106, 15), (153, 4), (136, 8), (148, 5), (155, 9), (57, 5), (157, 9), (61, 15), (123, 10), (23, 15), (30, 6), (51, 3), (54, 13), (6, 3), (19, 7), (116, 6), (117, 1), (80, 3), (118, 15), (20, 15), (81, 2), (165, 4), (101, 1), (102, 14), (59, 12), (158, 7), (103, 13), (62, 15), (24, 5), (74, 5), (75, 13), (25, 12), (3, 4), (34, 2), (37, 10), (38, 12), (39, 13), (63, 14), (64, 14), (65, 12), (55, 14), (68, 13), (124, 4), (104, 11), (125, 13), (126, 7), (128, 11), (133, 8), (166, 7), (137, 8), (138, 2), (156, 4), (159, 5), (167, 10), (16, 5), (21, 9), (176, 4), (26, 15), (31, 4), (32, 7), (27, 13), (177, 8), (33, 6), (28, 8), (52, 10), (53, 13), (55, 14)]"
237,"[(1, 5), (160, 15), (7, 7), (60, 4), (73, 8), (89, 3), (105, 11), (5, 13), (17, 13), (107, 3), (34, 2), (56, 10), (4, 12), (37, 10), (14, 13), (22, 1), (29, 12), (149, 15), (69, 4), (122, 11), (70, 6), (139, 2), (144, 12), (154, 5), (71, 9), (145, 3), (155, 8), (168, 6), (157, 12), (72, 14), (23, 8), (24, 11), (15, 3), (16, 14), (26, 15), (27, 13), (25, 12), (106, 15), (90, 15), (115, 10), (38, 12), (161, 15), (74, 5), (6, 5), (18, 6), (158, 11), (93, 6), (116, 6), (117, 1), (39, 5), (134, 6), (19, 10), (94, 12), (118, 15), (20, 2), (142, 12), (129, 9), (143, 11), (30, 6), (152, 13), (173, 8), (28, 8), (165, 4), (131, 13), (132, 1), (166, 7), (75, 4), (136, 5), (137, 8), (21, 7), (95, 2), (76, 4), (31, 4), (153, 6), (97, 6), (98, 10), (78, 7), (133, 4), (79, 15), (81, 14), (80, 8), (58, 11), (59, 12), (167, 10), (99, 12), (32, 7), (33, 10), (138, 2), (174, 4), (156, 4), (159, 5), (2, 5), (3, 4), (40, 4), (51, 10), (52, 10), (53, 14), (55, 14), (54, 13), (55, 14)]"
238,"[(56, 10), (1, 5), (89, 13), (17, 13), (7, 7), (107, 8), (168, 2), (105, 11), (134, 6), (139, 2), (4, 12), (5, 13), (140, 1), (90, 10), (12, 2), (73, 2), (173, 9), (106, 15), (60, 11), (61, 15), (74, 5), (115, 10), (149, 9), (122, 10), (160, 11), (40, 4), (6, 5), (78, 7), (135, 3), (144, 14), (93, 8), (94, 9), (13, 6), (161, 15), (22, 11), (62, 15), (29, 12), (63, 6), (116, 6), (34, 3), (117, 14), (129, 9), (51, 10), (88, 7), (95, 12), (154, 8), (75, 13), (26, 15), (57, 7), (59, 12), (64, 6), (37, 7), (118, 2), (130, 2), (152, 13), (153, 8), (132, 1), (97, 3), (138, 2), (155, 9), (157, 9), (27, 13), (65, 12), (23, 8), (30, 6), (52, 10), (24, 11), (54, 10), (156, 4), (158, 1), (68, 3), (18, 2), (53, 14), (55, 14), (98, 10), (99, 10), (19, 10), (20, 15), (21, 10), (159, 5), (25, 12), (28, 11), (2, 7), (38, 4), (133, 8), (174, 4), (141, 10), (143, 11), (39, 13), (162, 2), (145, 13), (3, 2), (163, 11), (164, 6), (167, 10), (31, 4), (32, 7), (33, 10)]"
239,"[(134, 6), (1, 5), (105, 9), (29, 12), (17, 15), (34, 3), (7, 7), (73, 12), (60, 11), (107, 3), (22, 11), (106, 2), (149, 9), (61, 3), (18, 6), (5, 8), (30, 14), (31, 4), (40, 4), (56, 2), (154, 5), (157, 6), (78, 4), (19, 10), (20, 2), (83, 5), (160, 6), (158, 7), (84, 9), (161, 15), (165, 8), (166, 7), (167, 12), (155, 15), (23, 8), (24, 11), (25, 12), (156, 4), (159, 5), (58, 11), (59, 12), (51, 10), (54, 13), (55, 14), (52, 10), (53, 14), (122, 10), (129, 9), (131, 15), (132, 1), (112, 6), (168, 2), (74, 3), (75, 13), (181, 11), (4, 11), (113, 15), (114, 9), (133, 8), (55, 14), (89, 4), (150, 6), (151, 12), (139, 10), (142, 12), (143, 6), (100, 13), (101, 12), (102, 14), (144, 12), (145, 13), (103, 13), (37, 7), (38, 12), (39, 13), (62, 11), (66, 14), (67, 13), (68, 13), (104, 14), (32, 7), (33, 10), (6, 5), (26, 15), (27, 13), (135, 3), (2, 7), (8, 14), (28, 11), (9, 8), (10, 11), (11, 13), (21, 10), (3, 4), (138, 2)]"
240,"[(7, 7), (1, 5), (144, 14), (4, 12), (60, 4), (89, 11), (29, 12), (34, 3), (56, 2), (73, 2), (22, 11), (168, 6), (78, 4), (105, 8), (107, 3), (8, 14), (115, 4), (122, 10), (5, 8), (146, 8), (134, 6), (69, 5), (135, 6), (40, 4), (9, 12), (139, 2), (117, 1), (74, 13), (10, 7), (26, 15), (116, 8), (170, 11), (88, 1), (106, 2), (123, 5), (6, 5), (70, 10), (147, 4), (138, 2), (41, 8), (42, 12), (45, 13), (46, 3), (47, 15), (49, 14), (50, 8), (71, 9), (72, 13), (127, 13), (37, 7), (38, 12), (39, 13), (154, 14), (171, 13), (75, 13), (17, 11), (18, 6), (19, 10), (157, 12), (172, 7), (155, 8), (76, 2), (149, 12), (158, 1), (58, 11), (59, 12), (30, 14), (31, 4), (20, 2), (118, 2), (32, 7), (33, 10), (152, 15), (153, 8), (142, 12), (160, 15), (2, 7), (3, 4), (11, 1), (161, 10), (100, 6), (23, 15), (27, 2), (24, 11), (25, 12), (28, 11), (21, 3), (101, 12), (143, 11), (102, 14), (128, 2), (103, 3), (104, 14), (156, 4), (159, 5), (133, 8), (165, 4), (166, 7), (167, 12)]"
241,"[(134, 6), (56, 10), (78, 4), (1, 5), (17, 13), (149, 15), (7, 7), (168, 2), (60, 4), (57, 7), (88, 7), (2, 7), (169, 9), (4, 11), (5, 8), (154, 5), (107, 8), (40, 4), (18, 6), (29, 12), (34, 3), (73, 8), (89, 4), (122, 10), (105, 9), (139, 10), (144, 14), (119, 1), (140, 1), (157, 7), (19, 7), (146, 2), (74, 5), (90, 7), (14, 14), (152, 13), (75, 8), (20, 14), (15, 3), (158, 7), (147, 7), (93, 8), (153, 4), (16, 10), (94, 9), (6, 5), (155, 9), (129, 5), (51, 10), (30, 14), (156, 4), (131, 13), (37, 7), (141, 11), (143, 14), (38, 12), (39, 13), (21, 7), (54, 13), (55, 14), (132, 1), (133, 8), (61, 5), (62, 15), (159, 5), (106, 15), (63, 14), (64, 14), (65, 12), (135, 1), (59, 3), (95, 8), (97, 9), (98, 10), (99, 12), (138, 2), (68, 13), (31, 4), (32, 7), (33, 10), (160, 15), (161, 15), (22, 11), (26, 15), (27, 13), (23, 15), (3, 4), (24, 11), (162, 13), (163, 14), (25, 12), (28, 11), (164, 11), (167, 12), (52, 10), (53, 14), (55, 14)]"
242,"[(1, 5), (7, 7), (17, 15), (149, 12), (152, 10), (154, 8), (160, 11), (168, 5), (105, 8), (56, 10), (5, 8), (14, 12), (18, 6), (19, 7), (155, 8), (29, 12), (153, 4), (157, 9), (161, 15), (34, 3), (60, 3), (6, 3), (15, 2), (73, 2), (78, 4), (89, 3), (74, 13), (69, 4), (75, 4), (106, 15), (82, 1), (4, 10), (181, 3), (58, 11), (20, 2), (156, 4), (30, 6), (158, 1), (59, 3), (162, 2), (37, 7), (144, 15), (70, 14), (163, 11), (146, 12), (38, 4), (71, 6), (39, 13), (164, 6), (147, 4), (72, 13), (167, 10), (122, 10), (107, 8), (159, 5), (120, 8), (121, 13), (76, 7), (123, 10), (90, 7), (91, 7), (92, 6), (94, 15), (134, 6), (139, 2), (2, 5), (16, 5), (21, 9), (127, 13), (22, 11), (23, 15), (31, 4), (24, 5), (25, 12), (140, 1), (95, 2), (136, 5), (3, 2), (128, 2), (26, 15), (27, 13), (28, 11), (133, 8), (137, 8), (32, 7), (33, 10), (138, 2), (97, 7), (98, 10), (99, 10), (141, 11), (143, 14), (40, 4), (51, 10), (54, 13), (55, 14), (52, 10), (53, 14), (55, 14)]"
243,"[(122, 11), (139, 2), (1, 5), (17, 15), (7, 7), (168, 6), (154, 14), (73, 2), (34, 2), (40, 4), (160, 15), (51, 3), (56, 2), (60, 3), (78, 4), (107, 6), (18, 6), (29, 12), (161, 15), (173, 8), (54, 10), (4, 10), (8, 14), (37, 10), (155, 8), (89, 4), (19, 7), (5, 13), (105, 9), (144, 12), (88, 15), (9, 12), (156, 4), (61, 3), (20, 2), (74, 13), (38, 12), (39, 5), (145, 13), (10, 7), (90, 12), (134, 6), (30, 6), (11, 6), (149, 12), (152, 10), (157, 9), (22, 1), (26, 15), (27, 13), (23, 15), (24, 11), (25, 12), (28, 11), (158, 11), (159, 5), (153, 8), (55, 14), (21, 10), (174, 3), (31, 4), (32, 7), (33, 10), (136, 8), (58, 11), (59, 12), (137, 8), (2, 7), (123, 10), (142, 12), (143, 14), (93, 8), (115, 4), (117, 14), (162, 2), (6, 3), (106, 2), (62, 11), (75, 4), (138, 2), (63, 14), (116, 6), (3, 2), (127, 13), (94, 1), (128, 11), (163, 11), (64, 6), (118, 2), (133, 4), (52, 10), (65, 12), (95, 2), (164, 6), (53, 14), (68, 3), (167, 12), (55, 14), (96, 2), (99, 12)]"
244,"[(122, 11), (139, 2), (144, 12), (22, 11), (73, 2), (56, 10), (60, 4), (78, 7), (61, 15), (89, 4), (160, 15), (105, 9), (107, 6), (149, 9), (1, 3), (168, 2), (140, 6), (150, 13), (2, 5), (129, 1), (148, 1), (170, 14), (141, 10), (4, 12), (83, 5), (143, 11), (62, 15), (100, 6), (161, 15), (66, 10), (67, 6), (131, 15), (171, 15), (106, 15), (17, 13), (154, 8), (74, 3), (101, 1), (58, 11), (59, 3), (119, 1), (102, 14), (23, 15), (40, 4), (5, 8), (151, 8), (6, 5), (51, 10), (54, 13), (55, 14), (84, 10), (52, 10), (53, 14), (55, 14), (3, 4), (24, 11), (25, 12), (157, 7), (158, 11), (103, 13), (104, 14), (75, 13), (132, 1), (133, 8), (155, 15), (156, 4), (159, 5), (18, 6), (19, 10), (20, 15), (172, 7), (29, 12), (30, 14), (31, 4), (32, 7), (33, 10), (68, 3), (26, 15), (34, 2), (35, 1), (36, 9), (39, 5), (27, 13), (165, 8), (7, 7), (12, 2), (13, 4), (21, 7), (28, 8), (134, 6), (166, 7), (167, 12), (135, 6), (138, 2)]"
245,"[(1, 5), (7, 7), (17, 15), (34, 3), (168, 5), (22, 1), (29, 3), (60, 3), (89, 13), (73, 8), (78, 4), (105, 8), (107, 3), (160, 15), (4, 10), (2, 7), (154, 5), (14, 13), (134, 6), (35, 8), (149, 9), (157, 7), (23, 8), (26, 15), (30, 6), (122, 11), (139, 10), (61, 1), (158, 7), (24, 11), (115, 8), (150, 6), (27, 2), (3, 2), (123, 10), (116, 8), (155, 8), (135, 3), (31, 4), (151, 5), (124, 4), (156, 4), (138, 2), (140, 1), (125, 13), (88, 15), (161, 15), (15, 3), (141, 9), (18, 6), (162, 2), (16, 5), (106, 15), (62, 11), (25, 12), (117, 1), (28, 11), (32, 7), (159, 1), (56, 2), (143, 6), (19, 7), (181, 11), (163, 15), (20, 2), (63, 14), (74, 3), (21, 3), (64, 6), (75, 4), (65, 11), (68, 13), (164, 6), (118, 5), (5, 13), (100, 13), (101, 1), (6, 5), (102, 14), (144, 14), (148, 9), (126, 12), (128, 11), (133, 8), (103, 13), (104, 14), (167, 12), (58, 11), (59, 12), (33, 10), (40, 4), (51, 10), (54, 13), (55, 14), (52, 10), (53, 14), (55, 14), (36, 9), (39, 13)]"
246,"[(122, 11), (139, 2), (144, 12), (149, 9), (154, 5), (105, 9), (140, 1), (40, 4), (60, 4), (73, 8), (141, 11), (157, 9), (106, 15), (41, 15), (74, 5), (61, 3), (143, 11), (158, 7), (75, 13), (160, 15), (17, 13), (168, 6), (169, 9), (18, 6), (107, 8), (112, 6), (123, 10), (124, 4), (125, 13), (148, 5), (150, 13), (155, 9), (62, 11), (161, 10), (29, 3), (89, 4), (90, 15), (42, 12), (134, 6), (19, 7), (63, 6), (7, 7), (30, 14), (14, 13), (15, 4), (126, 7), (1, 5), (135, 6), (156, 4), (64, 6), (20, 14), (31, 4), (16, 5), (128, 2), (2, 5), (32, 7), (33, 10), (3, 4), (162, 2), (4, 12), (65, 12), (159, 1), (68, 13), (163, 15), (164, 11), (167, 12), (5, 8), (45, 13), (46, 3), (47, 15), (21, 10), (78, 7), (88, 15), (49, 14), (34, 3), (56, 10), (133, 8), (113, 15), (151, 8), (114, 9), (57, 7), (59, 12), (50, 5), (22, 1), (26, 15), (27, 13), (91, 2), (92, 15), (94, 15), (95, 12), (6, 5), (97, 9), (138, 2), (35, 1), (23, 8), (98, 1), (36, 9), (24, 5), (99, 10), (25, 12), (28, 11), (39, 13)]"
247,"[(122, 11), (60, 3), (40, 4), (160, 6), (168, 2), (56, 2), (73, 2), (78, 4), (22, 11), (69, 1), (89, 10), (1, 3), (105, 8), (34, 2), (144, 12), (149, 9), (4, 12), (5, 13), (35, 1), (148, 1), (106, 2), (6, 3), (36, 9), (39, 5), (161, 15), (165, 12), (51, 3), (173, 12), (107, 8), (119, 6), (174, 4), (54, 13), (70, 6), (71, 13), (72, 15), (82, 11), (55, 14), (166, 7), (167, 12), (52, 10), (74, 5), (154, 5), (100, 6), (2, 7), (155, 15), (157, 7), (158, 11), (53, 14), (55, 14), (101, 9), (150, 6), (151, 12), (102, 14), (103, 13), (7, 7), (139, 10), (142, 3), (143, 14), (14, 15), (3, 4), (15, 4), (16, 14), (129, 9), (131, 15), (132, 1), (133, 8), (26, 15), (23, 15), (57, 7), (75, 8), (59, 12), (76, 14), (104, 5), (27, 2), (24, 5), (29, 3), (30, 14), (134, 6), (135, 6), (138, 2), (31, 4), (32, 7), (17, 13), (25, 12), (18, 2), (156, 4), (33, 10), (19, 8), (28, 11), (159, 5), (20, 15), (21, 7)]"
248,"[(134, 6), (135, 3), (122, 11), (139, 10), (144, 14), (149, 12), (154, 8), (17, 11), (168, 5), (29, 12), (34, 3), (56, 2), (160, 11), (60, 3), (129, 5), (37, 7), (1, 5), (145, 3), (150, 6), (155, 8), (157, 6), (18, 2), (73, 2), (40, 4), (78, 7), (105, 8), (69, 5), (170, 11), (4, 12), (74, 13), (83, 3), (140, 6), (41, 15), (70, 11), (75, 13), (30, 14), (57, 7), (171, 14), (89, 4), (141, 11), (71, 7), (59, 3), (172, 6), (107, 6), (161, 10), (143, 11), (72, 10), (115, 8), (90, 10), (76, 14), (117, 14), (91, 7), (158, 11), (84, 1), (92, 15), (162, 13), (116, 8), (94, 9), (163, 14), (118, 5), (95, 8), (97, 9), (98, 10), (99, 12), (131, 13), (132, 1), (106, 15), (133, 8), (164, 11), (5, 8), (151, 8), (6, 5), (7, 7), (19, 7), (14, 15), (15, 4), (20, 14), (16, 14), (31, 4), (156, 4), (159, 5), (32, 7), (167, 10), (33, 10), (21, 10), (42, 12), (45, 13), (46, 1), (47, 15), (38, 4), (39, 13), (49, 14), (50, 8), (2, 7), (3, 4), (138, 2), (22, 11), (26, 15), (27, 13), (23, 15), (24, 11), (25, 12), (28, 11)]"
